townid,town
5786,細野
5723,與井
5725,上郡
468,行頭
4697,高山
4695,落地
466,梨ケ原
5497,與井新
5753,尾長谷
5782,赤松
587,金出地
579,大冨
584,野桑
5885,光都三丁目
4996,旭日
5749,苔縄
5781,河野原
5788,楠
5495,釜島
58112,休治
5499,正福寺
57324,高田台七丁目
57323,中野
57327,高田台六丁目
57313,西野山
573166,高田台五丁目
573167,高田台四丁目
57343,高田台二丁目
57319,高田台三丁目
57318,高田台一丁目
58118,宇野山
5814,佐用谷
5736,宿
5735,宇治山
57346,神明寺
5818,小野豆
5739,奥甲
5488,竹万
4933,栗原
57245,大持
5713,山野里
5727,井上
4936,別名
5715,船坂
57519,大枝
57514,大枝新
5758,柏野
5744,岩木
496,八保
5887,光都一丁目
5888,光都二丁目
57242,駅前
