townid,town
857,荒川
8388,飯岡
867,石峠
944,大沢
834,織笠
83978,川向町
86318,北浜町
86314,後楽町
83976,境田町
86312,中央町
856,豊間根
83977,長崎一丁目
83896,長崎二丁目
8623,長崎三丁目
83899,長崎四丁目
86311,八幡町
91,船越
8621,山田
