townid,town
569864,相生町
56982,赤坂町
6452,阿久津町
569693,旭町
5991,足門町
64748,東町
569628,あら町
67112,飯玉町
5933,飯塚町
5668,石原町
5961,井出町
671134,稲荷町
67158,井野町
64746,岩押町
6465,岩鼻町
569947,請地町
6771,後疋間町
56981,歌川町
64773,江木町
6726,大沢町
5932,大橋町
5938,大八木町
59277,沖町
6712,貝沢町
56961,鍛冶町
56951,片岡町一丁目
56924,片岡町二丁目
5691,片岡町三丁目
569836,嘉多町
59165,金井淵町
5998,金古町
5839,上大島町
6479,上大類町
5937,上小鳥町
5926,上小塙町
584,上里見町
6448,上佐野町
6493,上滝町
5922,上豊岡町
6472,上中居町
59311,上並榎町
579,上室田町
56985,上和田町
59276,菊地町
59522,北新波町
5689,北久保町
5696897,北通町
6775,北原町
64743,北双葉町
6428,木部町
67253,京目町
59528,行力町
569924,九蔵町
6455,倉賀野町
733,倉渕町岩氷
731,倉渕町川浦
815,倉渕町権田
812,倉渕町三ノ倉
577,倉渕町水沼
64596,栗崎町
5913,剣崎町
5862,神戸町
6717,小八木町
64742,栄町
64472,佐野窪町
569673,鞘町
64711,新後閑町
64826,柴崎町
64774,芝塚町
64898,島野町
5915,下大島町
6483,下大類町
59357,下小鳥町
5925,下小塙町
6469,下斎田町
5838,下里見町
6445,下佐野町
6492,下滝町
5697,下豊岡町
6473,下中居町
6449,下之城町
588,下室田町
569624,下横町
56936,下和田町一丁目
56935,下和田町二丁目
56933,下和田町三丁目
64714,下和田町四丁目
64717,下和田町五丁目
5895,十文字町
6487,宿大類町
6495,宿横手町
6741,正観寺町
56997,昭和町
5947,白岩町
569682,白銀町
5663,城山町一丁目
6441,城山町二丁目
569912,新紺屋町
569694,真町
569622,新田町
67274,新保田中町
6724,新保町
6515,新町
56998,末広町
6744,菅谷町
569653,砂賀町
56989,住吉町
569831,堰代町
6464,台新田町
56988,台町
56996,高砂町
6475,高関町
5941,高浜町
56956,高松町
569382,竜見町
569687,田町
6748,塚田町
5934,筑縄町
569927,椿町
569632,鶴見町
5664,寺尾町
67116,天神町
67457,稲荷台町
56966,通町
56958,常盤町
59362,問屋町一丁目
59363,問屋町二丁目
67141,問屋町三丁目
67142,問屋町四丁目
59361,問屋町西一丁目
59353,問屋町西二丁目
59629,中泉町
6476,中居町一丁目
64818,中居町二丁目
648147,中居町三丁目
648142,中居町四丁目
6486,中大類町
6742,中尾町
569675,中紺屋町
5983,中里町
5861,中里見町
6496,中島町
5688,中豊岡町
587,中室田町
59313,並榎町
569941,成田町
6774,西国分町
6721,西島町
6497,西横手町
671136,日光町
6442,根小屋町
5682,乗附町
6731,萩原町
5676,鼻高町
5953,浜川町
67148,浜尻町
824,榛名湖町
813,榛名山町
67135,東貝沢町一丁目
67137,東貝沢町二丁目
6716,東貝沢町三丁目
67153,東貝沢町四丁目
6772,東国分町
64591,東中里町
59933,引間町
56928,聖石町
6719,日高町
569651,檜物町
59938,冷水町
59623,福島町
5687,藤塚町
64716,双葉町
5959,保渡田町
5918,本郷町
59167,町屋町
5982,箕郷町生原
5985,箕郷町柏木沢
5975,箕郷町金敷平
5957,箕郷町上芝
5954,箕郷町下芝
59461,箕郷町白川
5899,箕郷町善地
5972,箕郷町富岡
8229,箕郷町中野
5973,箕郷町西明屋
5976,箕郷町東明屋
823,箕郷町松之沢
8312,箕郷町矢原
59465,箕郷町和田山
5866,三ツ子沢町
5964,三ツ寺町
59356,緑町一丁目
59359,緑町二丁目
59368,緑町三丁目
59369,緑町四丁目
5928,南新波町
6484,南大類町
569389,南町
8223,宮沢町
6457,宮原町
56964,宮元町
5969,棟高町
569685,元紺屋町
64892,元島名町
569917,本町
569638,八島町
6488,矢島町
56946,八千代町一丁目
56942,八千代町二丁目
56941,八千代町三丁目
56944,八千代町四丁目
64821,矢中町
569833,柳川町
56995,山田町
6418,山名町
6466,八幡原町
5912,八幡町
56993,弓町
5634,吉井町池
53994,吉井町石神
6415,吉井町岩井
5629,吉井町岩崎
535,吉井町大沢
6177,吉井町小串
5621,吉井町片山
5654,吉井町上奥平
6174,吉井町黒熊
6414,吉井町小暮
5616,吉井町小棚
5618,吉井町坂口
5382,吉井町塩
5623,吉井町塩川
5652,吉井町下奥平
53894,吉井町下長根
5385,吉井町神保
5392,吉井町多比良
53895,吉井町高
5394,吉井町多胡
5633,吉井町中島
5384,吉井町長根
5638,吉井町南陽台一丁目
56391,吉井町南陽台二丁目
5635,吉井町南陽台三丁目
5346,吉井町東谷
53993,吉井町深沢
5622,吉井町本郷
56392,吉井町馬庭
5398,吉井町矢田
5631,吉井町吉井
5397,吉井町吉井川
569861,四ツ屋町
569678,寄合町
5696893,羅漢町
5951,楽間町
569657,連雀町
5914,若田町
56937,若松町
5924,我峰町
64478,和田多中町
6467,綿貫町
56939,和田町
