townid,town
589842,畔蛸町
823139,安楽島町
823152,池上町
589888,石鏡町
58979,岩倉町
589884,浦村町
8231374,大明西町
8231379,大明東町
589851,相差町
823158,小浜町
8231511,堅神町
58976,堅子町
8236,神島町
589858,国崎町
589779,河内町
823165,坂手町
823126,幸丘
589773,白木町
82324,菅島町
589841,千賀町
823138,高丘町
823279,答志町
8231568,鳥羽一丁目
8231562,鳥羽二丁目
8231539,鳥羽三丁目
823161,鳥羽四丁目
8231298,鳥羽五丁目
8231534,鳥羽町
8231291,船津町
58978,松尾町
823277,桃取町
8231519,屋内町
823123,若杉町
