townid,town
28842,赤佐古町
28874,荒瀬町
28846,荒平町
288476,池田一丁目
28848,池田二丁目
288473,池田新町
288441,乾馬場町
287969,今富町
28586,今村町
28827,岩松町
288474,植松一丁目
287696,植松二丁目
287699,植松三丁目
287929,大川田町
28587,大里町
28828,小川内町
287976,沖田町
287962,鬼橋町
287936,小路口本町
287933,小路口町
52132,皆同町
28813,陰平町
287398,水主町一丁目
287632,水主町二丁目
288174,片町
288459,上諏訪町
287652,協和町
287634,杭出津一丁目
287635,杭出津二丁目
287637,杭出津三丁目
521337,草場町
28736,玖島一丁目
288173,玖島二丁目
288179,玖島三丁目
28814,久原一丁目
28815,久原二丁目
5231,黒木町
287972,黒丸町
287681,古賀島町
288183,木場一丁目
288431,木場二丁目
287392,幸町
28871,坂口町
2876911,桜馬場一丁目
287686,桜馬場二丁目
288418,三城町
5222,重井田町
52131,寿古町
288184,須田ノ木町
288448,諏訪一丁目
288471,諏訪二丁目
287669,諏訪三丁目
2857,西部町
288413,武部町
287926,竹松本町
287959,竹松町
28888,田下町
288437,徳泉川内町
28791,富の原一丁目
28794,富の原二丁目
28822,中里町
2889,中岳町
287668,西乾馬場町
2876913,西大村本町
288417,西三城町
287399,西本町
522143,野岳町
28878,野田町
287923,原口町
28873,原町
28855,東大村一丁目
28858,東大村二丁目
288411,東三城町
52219,東野岳町
2881779,東本町
28584,日泊町
28829,平町
521334,福重町
287662,古町一丁目
287666,古町二丁目
2881774,本町
28882,雄ケ原町
287664,松並一丁目
287656,松並二丁目
52136,松原一丁目
521392,松原二丁目
522147,松原三丁目
52135,松原本町
28762,松山町
2875,箕島町
287639,水田町
288453,水計町
28558,溝陸町
287952,宮小路一丁目
287958,宮小路二丁目
28798,宮小路三丁目
28887,宮代町
521333,弥勒寺町
28819,向木場町
521396,武留路町
28764,森園町
52212,立福寺町
28767,今津町
