townid,town
6727,赤川
6722,赤坂
67384,朝倉町
64897,朝日が丘一丁目
64889,朝日が丘二丁目
64886,朝日が丘三丁目
64891,朝日が丘四丁目
681177,旭川一丁目
68141,旭川二丁目
68142,旭川三丁目
6716,猪岡
67349,梅の木町
67328,駅前町
673216,駅南一丁目
673217,駅南二丁目
67634,追廻一丁目
67635,追廻二丁目
67638,追廻三丁目
6813,大沢
67622,大鳥町
67367,大町
67355,大水戸町
594,大森町
831,大森町板井田
586,大森町上溝
578,大森町坂部
589,大森町猿田
5981,大森町十日町
5987,大森町袴形
587,大森町八沢木
6493,大屋新町
646,大屋寺内
592,雄物川町会塚
559,雄物川町今宿
5919,雄物川町薄井
558,雄物川町大沢
5647,雄物川町柏木
5645,雄物川町常野
5687,雄物川町砂子田
5672,雄物川町造山
5681,雄物川町東里
5569,雄物川町道地
5671,雄物川町南形
582,雄物川町二井山
5644,雄物川町西野
5912,雄物川町沼館
5674,雄物川町深井
583,雄物川町矢神
5646,雄物川町谷地新田
67374,卸町
67361,鍛冶町
687,金沢
6795,金沢中野
6799,金沢本町
67363,上内町
6755,上境
6752,上八丁
67362,清川町
6771,黒川
67352,寿町
67389,幸町
656,山内筏
657,山内大沢
694,山内大松川
666,山内黒沢
667,山内小松川
659,山内土渕
665,山内南郷
653,山内平野沢
638,山内三又
6729,三本柳
67354,三枚橋一丁目
6753,静町
6749,下境
6743,下八丁
67358,蛇の崎町
64217,十文字町
5634,十文字町植田
6423,十文字町腕越
5636,十文字町越前
6411,十文字町鼎
6415,十文字町上鍋倉
5653,十文字町木下
5652,十文字町源太左馬
6178,十文字町佐賀会
6419,十文字町十五野新田
64248,十文字町梨木
61874,十文字町仁井田
64218,十文字町西原一番町
64243,十文字町西原二番町
64211,十文字町宝竜一丁目
61877,十文字町宝竜二丁目
5624,十文字町睦合
5628,十文字町谷地新田
673423,条里一丁目
673429,条里二丁目
67348,条里三丁目
67394,城西町
67369,城南町
673919,城山町
67623,新坂町
67337,神明町
6849,杉沢
6764,杉目
6459,外目
67626,台所町
596,大雄
673538,田中町
673568,中央町
6718,塚堀
673912,根岸町
67365,羽黒町
599,百万刈
569,平鹿町浅舞
566,平鹿町下鍋倉
593,平鹿町下吉田
6454,平鹿町醍醐
5658,平鹿町樽見内
6474,平鹿町中吉田
67357,平城町
6486,婦気大堤
67382,二葉町
67338,平和町
681173,本郷町
6499,前郷
673535,前郷一番町
67329,前郷二番町
6272,増田町荻袋
643,増田町亀田
619,増田町熊渕
623,増田町狙半内
6158,増田町戸波
6186,増田町増田
6159,増田町三又
6182,増田町八木
628,増田町湯野沢
6276,増田町吉野
64989,松原町
67334,南町
67397,明永町
6842,睦成
67383,本町
64987,安田
67322,安田原町
6759,安本
6491,柳田
67377,八幡
67347,横手町
67326,横山町
673569,四日町
6479,平鹿町上吉田
6715,清水町新田
