townid,town
2666958,吾井郷乙
2666983,吾井郷甲
266692573,青木町
266695517,赤崎町
266667,安和
26669274,池ノ内
26669247,泉町
3444794,浦ノ内出見
3444769,浦ノ内今川内
344484,浦ノ内下中山
3444798,浦ノ内塩間
344475,浦ノ内須ノ浦
344478,浦ノ内立目摺木
344474,浦ノ内西分
3444877,浦ノ内灰方
3444776,浦ノ内東分
3444765,浦ノ内福良
2666933,大谷
2666937,多ノ郷乙
266694,多ノ郷甲
26669513,大間西町
26669527,大間東町
26669516,大間本町
2666962,押岡
266692579,鍛治町
266682,上分乙
2666864,上分甲
2666866,上分丙
26669528,桐間西
26669529,桐間東
26669526,桐間南
344471,久通
2666965,神田
266692457,幸町
266692484,栄町
26669521,潮田町
266683,下郷
2666915,下分乙
2666918,下分甲
266692582,新町一丁目
266692559,新町二丁目
2666922,須崎
2666973,桑田山乙
2666986,桑田山甲
2666956,土崎町
266692458,中町一丁目
266692456,中町二丁目
26669552,西崎町
26669272,西糺町
266692492,西古市町
26669241,西町一丁目
26669244,西町二丁目
266669,野見
266692555,浜町一丁目
26669254,浜町二丁目
266692588,原町一丁目
266692827,原町二丁目
266692498,東糺町
266692571,東古市町
266695516,緑町
266692828,港町
26669246,南古市町
26669553,妙見町
26669512,山手町
266692486,横町
