townid,town
3792,内代町四丁目
3492,都島本通五丁目
319,東野田町三丁目
3157,東野田町二丁目
269,都島本通二丁目
3781,高倉町二丁目
376,内代町三丁目
3748,友渕町二丁目
375,御幸町一丁目
344,都島中通一丁目
611,友渕町三丁目
3786,御幸町二丁目
3743,高倉町一丁目
239,中野町二丁目
614,大東町一丁目
346,都島中通三丁目
263,中野町三丁目
2926,善源寺町一丁目
3499,内代町一丁目
343,東野田町五丁目
233,片町一丁目
314,東野田町一丁目
536,大東町二丁目
612,高倉町三丁目
348,都島本通四丁目
381,内代町二丁目
345,都島中通二丁目
342,都島南通二丁目
266,都島南通一丁目
3151,片町二丁目
371,都島北通一丁目
347,都島本通三丁目
293,善源寺町二丁目
2921,都島本通一丁目
372,都島北通二丁目
238,中野町一丁目
297,毛馬町一丁目
261,中野町四丁目
317,東野田町四丁目
535,毛馬町二丁目
235,網島町
264,中野町五丁目
523,毛馬町三丁目
563,大東町三丁目
534,毛馬町四丁目
562,毛馬町五丁目
299,友渕町一丁目
