townid,town
16966,旭台一丁目
247449,旭台二丁目
24747,旭台三丁目
24749,旭台四丁目
24745,旭台五丁目
24743,旭南
16933,海老津一丁目
2447,海老津二丁目
16699,海老津三丁目
24712,海老津駅前
244873,海老津駅南一丁目
244879,海老津駅南二丁目
24488,海老津駅南三丁目
1687,大字内浦
2444,大字海老津
2711,大字黒山
1664,大字上畑
1691,大字高倉
1689,大字手野
24483,大字戸切
2713,大字糠塚
16697,大字野間
1916,大字波津
192,大字原
1697,大字三吉
24758,大字山田
16989,大字吉木
16937,公園通り一丁目
1692,公園通り二丁目
16953,公園通り三丁目
247212,高陽台一丁目
247221,高陽台二丁目
247229,高陽台三丁目
24719,桜台
247413,中央台一丁目
24717,中央台二丁目
247159,中央台三丁目
247152,中央台四丁目
24711,中央台五丁目
169368,中央台六丁目
247296,鍋田一丁目
24726,鍋田二丁目
16961,野間一丁目
16962,野間二丁目
16965,野間三丁目
247414,野間四丁目
247443,野間五丁目
169361,野間南
247341,東高陽一丁目
247348,東高陽二丁目
24738,東高陽三丁目
16934,東高倉一丁目
16935,東高倉二丁目
24713,東松原一丁目
247241,東松原二丁目
247219,東松原三丁目
24727,東山田一丁目
247298,東山田二丁目
24771,松ケ台一丁目
24775,松ケ台二丁目
24776,松ケ台三丁目
2478,松ケ台四丁目
24773,松ケ台五丁目
24723,南高陽
24753,山田峠一丁目
2476,山田峠二丁目
247245,百合ケ丘一丁目
24728,百合ケ丘二丁目
16958,吉木西一丁目
16981,吉木西二丁目
16956,吉木東一丁目
16967,吉木東二丁目
