townid,town
29681,粟生町
29929,旭町
2966,粟原町
37719,石野町
53266,一ノ宮町
37857,飯山町
3781,宇土野町
3787,上江町
29957,大川町
29959,大川町一丁目
29958,大川町二丁目
3772,太田町
6136,大町
61213,尾長町
37848,垣内田町
6119,鹿島路町
6129,金丸出町
29983,釜屋町
3786,上白瀬町
614,上中山町
29937,川原町
29934,御坊山町
6132,酒井町
5335,寺家町
3788,志々見町
3776,四町
5361,柴垣町
2994,島出町
6161,下曽祢町
3782,白石町
37852,白瀬町
2964,新保町
3847,菅池町
37748,次場町
3768,千石町
6113,千田町
5365,滝谷町
53267,滝町
6114,千路町
29928,中央町
37844,千代町
2991,千里浜町
2969,土橋町
3779,円井町
29966,鶴多町
3773,中川町
6116,西潟町
29984,西釜屋町
2997,羽咋町
6125,東潟町
2999,東釜屋町
29962,東川原町
29965,東的場町
61229,菱分町
29689,兵庫町
37758,深江町
3759,福水町
61226,堀替新町
3789,本江町
29955,本町
29935,松ケ下町
29964,的場町
379,神子原町
37753,三ツ屋町
61217,南潟町
29926,南中央町
5336,柳田町
29936,柳橋町
3778,吉崎町
6135,四柳町
37715,立開町
37743,若草町
