townid,town
2855,成田原町
2853,大宮
2886,池の台
2888,北町
5164,本町
524,桜町
525,豊田
5154,岡ノ内
5119,前山
528,東鹿島
5162,池ノ原
5156,不時沼
514,仁井田
5139,緑町
5128,中央
2898,新町
2893,成田
2972,東河原
294,河原
286,諏訪町
2977,成田東
5115,境
287,豊郷中
2848,豊郷
276,大山
279,羽鳥
5135,旭町
2789,東町
5124,中町
2782,笠石原町
2747,久来石
277,笠石
199,小栗山
4333,桜岡
4338,借宿
2844,堀米
195,城ノ内
521,岡の台
2743,南町
193,久来石南
432,堂前
5193,鏡沼
5198,大池
5183,五斗蒔町
5188,鏡田かげ沼町
5272,南高久田
5279,鹿島
5184,川崎町
5277,高久田
543,蒲之沢町
542,深内町
