townid,town
822,大字芦検
579,大字阿室
8216,大字生勝
824,大字宇検
8215,大字久志
5875,大字佐念
597,大字須古
823,大字田検
5874,大字平田
578,大字屋鈍
598,大字湯湾
589,大字部連
5873,大字名柄
