townid,town
52364,勝連南風原
53515,与那城伊計
53159,与那城平安座
53151,与那城屋平
52365,与那城照間
523546,字州崎
52623,字宇堅
52389,字赤野
523836,字具志川
52645,石川曙一丁目
52671,石川
526443,石川曙二丁目
52565,石川嘉手苅
52569,石川伊波
52562,石川山城
531415,与那城中央
5313,勝連比嘉
5312,勝連浜
52363,与那城
53117,与那城安勢理
531412,与那城屋慶名
52339,勝連平安名
53115,与那城饒辺
52336,勝連内間
52362,与那城西原
53193,与那城桃原
53511,与那城池味
53192,与那城平宮
53199,与那城上原
532,与那城宮城
52646,石川東恩納崎
5237367,喜仲二丁目
5237363,喜仲三丁目
523811,喜仲四丁目
523819,字仲嶺
523739,喜仲一丁目
523885,みどり町三丁目
526222,みどり町一丁目
523879,みどり町五丁目
52359,字川田
52358,字塩屋
523727,字赤道
523723,字宮里
523732,字高江洲
52357,字豊原
523841,字喜屋武
52382,字上江洲
523831,字大田
523791,字兼箇段
52613,字川崎
526213,みどり町六丁目
52625,字天願
526223,みどり町二丁目
52616,字昆布
52615,字栄野比
52539,石川楚南
52642,石川東恩納
526442,石川曙三丁目
52649,石川赤崎三丁目
526479,石川一丁目
5264847,石川白浜一丁目
526481,石川石崎一丁目
526721,石川東山本町一丁目
526475,石川二丁目
52673,石川東山二丁目
526473,石川白浜二丁目
526722,石川東山本町二丁目
526726,石川東山一丁目
5264849,石川石崎二丁目
526489,石川赤崎一丁目
526723,石川赤崎二丁目
29,勝連津堅
53112,勝連平敷屋
526215,字安慶名
523848,字平良川
523887,みどり町四丁目
523796,字西原
523878,安慶名二丁目
523875,安慶名三丁目
52385,字田場
523876,安慶名一丁目
523547,字前原
523485,字江洲
