townid,town
16645,愛田
138831,阿保
13858,青山羽根
138764,朝日ケ丘町
165554,阿山ハイツ
16287,荒木
1657,石川
16515,印代
16372,出後
1398,伊勢路
162187,猪田
16524,一之宮
16256,市部
16248,依那具
16423,岩倉
1627711,上野相生町
1627751,上野赤坂町
1619664,上野愛宕町
162747,上野池町
1627722,上野伊予町
1619933,上野魚町
162744,上野恵美須町
16277152,上野鍛冶町
16277154,上野片原町
162745,上野茅町
1627842,上野車坂町
162741,上野桑町
162774,上野玄蕃町
1619916,上野幸坂町
1619923,上野小玉町
1619698,上野紺屋町
161968,上野三之西町
1619695,上野忍町
16198,上野下幸坂町
16277153,上野新町
162773,上野田端町
1619659,上野鉄砲町
162748,上野寺町
161967,上野徳居町
1619926,上野中町
161994,上野西大手町
1619668,上野西日南町
1619924,上野西町
1627728,上野農人町
1619669,上野東日南町
1619936,上野東町
1619913,上野福居町
161996,上野丸之内
1619911,上野向島町
1619654,上野万町
13887,上林
166722,上村
16828,内保
165553,円徳院
13863,老川
161671,大内
13787,大滝
16517,大谷
161677,大野木
13894,岡田
16231,岡波
16228,沖
13954,奥鹿野
1636,奥馬野
16432,小田町
16547,音羽
16259,界外
16166,笠部
13892,柏尾
16533,炊村
16133,鍛冶屋
16564,柏野
16323,勝地
13785,桂
2441,上阿波
13874,上神戸
16215,上郡
16599,上友田
16267,上友生
16165,上之庄
165581,川合
13853,川上
1388645,川上一丁目
13886437,川上二丁目
13886432,川上三丁目
16384,川北
16538,川西
16617,川東
16195,木興町
1397,北山
16614,希望ヶ丘西一丁目
166151,希望ヶ丘西二丁目
166155,希望ヶ丘西三丁目
166156,希望ヶ丘西四丁目
166152,希望ヶ丘西五丁目
166164,希望ヶ丘東一丁目
166153,希望ヶ丘東二丁目
166163,希望ヶ丘東三丁目
166161,希望ヶ丘東四丁目
166162,希望ヶ丘東五丁目
13891,桐ケ丘一丁目
138677,桐ケ丘二丁目
138678,桐ケ丘三丁目
138675,桐ケ丘四丁目
138679,桐ケ丘五丁目
138684,桐ケ丘六丁目
138688,桐ケ丘七丁目
138685,桐ケ丘八丁目
1367,霧生
16271,久米町
16132,蔵縄手
16612,甲野
1391,腰山
16678,小杉
16279,西明寺
16229,才良
16327,坂下
16543,坂之下
16528,佐那具町
16247,四十九町
16155,七本木
1617,島ヶ原
16383,下阿波
13898,下川原
16223,下神戸
162186,下郡
16646,下柘植
16594,下友田
162736,下友生
16135,菖蒲池
16146,白樫
16568,新堂
16238,摺見
1646,諏訪
16582,千貝
16525,千歳
16523,千戸
1359,高尾
165139,高畑
16341,高山
16324,瀧
16671,楯岡
1383,種生
16559,田中
16825,玉瀧
16191,朝屋
1668,柘植町
165188,土橋
16522,寺田
138866,寺脇
16371,富岡
16623,富永
16551,外山
16272,問屋町
1618,長田
166728,中柘植
16597,中友田
16282,中友生
16329,中馬野
16376,中村
165197,西条
16428,西高倉
16529,西之澤
16424,西山
16831,西湯舟
16438,野間
16676,野村
16549,波敷野
16269,蓮池
16586,馬田
16298,畑村
16119,治田
165119,服部町
1651116,服部町一丁目
1627799,服部町二丁目
162787,服部町三丁目
165137,羽根
165588,馬場
165195,東条
16434,東高倉
13799,東谷
16833,東湯舟
16235,比自岐
16224,枅川
13846,比土
1669,一ツ家
16296,平田
164332,平野北谷
1627847,平野蔵垣内
164336,平野清水
1651111,平野城北町
164333,平野中川原
162778,平野西町
1627792,平野東町
1627773,平野樋之口
1627775,平野見能
161999,平野山之下
1627758,平野六反田
1635,広瀬
13944,福川
138769,古郡
162737,生琉里
16136,古山界外
138838,別府
16378,鳳凰寺
16347,喰代
16157,法花
1673,槙山
1639,猿野
1649,丸柱
16439,三田
16566,御代
1627583,緑ケ丘中町
162746,緑ケ丘西町
1627588,緑ケ丘東町
162754,緑ケ丘本町
162752,緑ケ丘南町
16297,真泥
1631,妙楽地
16192,守田町
16211,森寺
13942,諸木
165184,山神
13794,安場
16627,山畑
161961,八幡町
16139,山出
16589,湯舟
16249,ゆめが丘一丁目
16257,ゆめが丘二丁目
162547,ゆめが丘三丁目
16246,ゆめが丘四丁目
1625457,ゆめが丘五丁目
1625453,ゆめが丘六丁目
16255,ゆめが丘七丁目
16131,湯屋谷
16193,陽光台
1612,予野
