townid,town
422,相生
43721,青井
4637,阿納
4626,阿納尻
512,池河内
4357,生守
43766,一番町
4635,犬熊
43653,上野
4566,宇久
438718,雲浜一丁目
4379,雲浜二丁目
43736,駅前町
5179,大谷
43739,大手町
431,奥田縄
427,岡津
4346,尾崎
4391,遠敷
435996,遠敷十丁目
436768,遠敷一丁目
436848,遠敷二丁目
436841,遠敷三丁目
436761,遠敷四丁目
43675,遠敷五丁目
43678,遠敷六丁目
43677,遠敷七丁目
43674,遠敷八丁目
435993,遠敷九丁目
437261,小浜浅間
437251,小浜飛鳥
437624,小浜生玉
437622,小浜今宮
437252,小浜大原
43735,小浜大宮
43734,小浜男山
437269,小浜鹿島
437255,小浜香取
437373,小浜神田
437267,小浜貴船
437629,小浜清滝
437386,小浜酒井
437616,小浜塩竃
43729,小浜白鳥
437379,小浜白鬚
437651,小浜鈴鹿
437375,小浜住吉
437654,小浜多賀
437381,小浜竜田
437613,小浜玉前
437656,小浜津島
437374,小浜日吉
437623,小浜広峰
1797,小屋
4629,加尾
43885,学園町
4617,堅海
4246,加斗
43654,金屋
421,上田
43843,上竹原
196,上根来
5173,加茂
437645,川崎一丁目
437648,川崎二丁目
4375,川崎三丁目
4358,木崎
46213,北塩屋
4236,口田縄
4632,熊野
43945,栗田
4245,鯉川
4624,甲ケ崎
43682,国分
43877,小松原
438791,山王前一丁目
438792,山王前二丁目
511,三分一
4636,志積
4366,四分一
1887,下田
462121,下竹原
1997,下根来
438471,城内一丁目
43768,城内二丁目
4361,神宮寺
462127,新小松原
5184,新保
432,須縄
43693,太興寺
43942,高塚
545,田烏
5172,竹長
4356,多田
4396,太良庄
43845,竹原
438416,千種一丁目
43844,千種二丁目
4338,忠野
4386,次吉
43694,東市場
4562,泊
4238,中井
1991,中ノ畑
4623,奈胡
465,西小川
4267,西勢
438761,西津
4351,野代
43817,後瀬町
4389,羽賀
425,飯盛
4266,東勢
5144,平野
189,深谷
1886,深野
4622,福谷
43498,伏原
43828,府中
4615,仏谷
43874,堀屋敷
5177,本保
43875,松ヶ崎一丁目
438762,松ヶ崎二丁目
4385,丸山
438479,水取一丁目
438722,水取二丁目
43848,水取三丁目
43849,水取四丁目
43881,湊
43816,南川町
43646,宮の前
4339,門前
541,矢代
4344,谷田部
438716,山手一丁目
438726,山手二丁目
43873,山手三丁目
43496,湯岡
438412,四谷町
43644,竜前
4619,若狭
43821,和久里
1889,和多田
