townid,town
566,大字五日市
567,大字一方井
617,大字江刈内
613,大字川口
565,大字久保
564,大字黒石
5565,大字黒内
538,大字子抱
651,大字大坊
537,大字土川
64,大字沼宮内
5566,大字葉木田
561,大字坊
593,大字御堂
