townid,town
23637,大字鎌田
2365,大字越本
31413,大字下平
23631,大字須賀川
23634,大字菅沼
2338,大字摺渕
31414,大字築地
2368,大字土出
317,大字戸倉
2337,大字幡谷
2356,大字花咲
2353,大字針山
3149,大字東小川
2362,大字御座入
