townid,town
13999893,相野沢町
139995548,明保野町
1399955973,旭一丁目
1399955954,旭二丁目
16333313,芦沼町
13999486,飯田町
16333153,飯山町
1399958344,池上町
13999643,石井町
1399979,石那田町
139995936,泉が丘一丁目
139996714,泉が丘二丁目
139996717,泉が丘三丁目
139995939,泉が丘四丁目
139995963,泉が丘五丁目
139996741,泉が丘六丁目
1399967421,泉が丘七丁目
1399958292,泉町
1399993,板戸町
1399955893,一条一丁目
139995594,一条二丁目
1399955883,一条三丁目
139995585,一条四丁目
139995762,一の沢一丁目
1399957657,一の沢二丁目
139995792,一ノ沢町
1399958339,一番町
1399959167,今泉一丁目
1399959158,今泉二丁目
139995918,今泉三丁目
139995919,今泉四丁目
139995943,今泉五丁目
139995967,今泉新町
139995954,今泉町
16333261,今里町
139995248,今宮一丁目
139995245,今宮二丁目
139995244,今宮三丁目
139995218,今宮四丁目
139995988,岩曽町
13999762,岩原町
13999838,岩本町
139992988,インターパーク一丁目
139992989,インターパーク二丁目
139992982,インターパーク三丁目
13999299,インターパーク四丁目
139992955,インターパーク五丁目
139992956,インターパーク六丁目
13999912,上野町
16333233,上田町
1399959161,駅前通り一丁目
1399959125,駅前通り二丁目
139995913,駅前通り三丁目
1399952749,江曽島一丁目
1399952742,江曽島二丁目
139995279,江曽島三丁目
139995275,江曽島四丁目
139995272,江曽島五丁目
139995512,江曽島本町
13999528,江曽島町
1399958342,江野町
16333212,大網町
139995866,大曽一丁目
139995869,大曽二丁目
139995947,大曽三丁目
1399959417,大曽四丁目
139995942,大曽五丁目
139995436,大塚町
1399959142,大通り一丁目
1399959117,大通り二丁目
1399959127,大通り三丁目
1399959152,大通り四丁目
1399959154,大通り五丁目
13999735,大谷町
1399955953,御蔵町
1399958281,小幡一丁目
1399958272,小幡二丁目
13999917,海道町
139995277,春日町
13999897,金田町
13999886,叶谷町
13999597,上大曽町
13999863,上大塚町
13999466,上欠町
13999873,上金井町
13999616,上桑島町
1633312,上小池町
16333265,上小倉町
13999634,上籠谷町
13999891,上田原町
139998212,上戸祭一丁目
139998214,上戸祭二丁目
139998138,上戸祭三丁目
13999816,上戸祭四丁目
13999824,上戸祭町
13999289,上御田町
13999876,上横倉町
139995268,上横田町
139996957,刈沼町
13999553,川田町
13999839,川俣町
1399959162,川向町
1399955919,河原町
139998299,瓦谷町
16333229,関白町
139995549,菊水町
139995766,北一の沢町
139995215,北若松原一丁目
139995214,北若松原二丁目
139995576,京町
1399958289,清住一丁目
1399958521,清住二丁目
1399958277,清住三丁目
13999668,清原工業団地
13999692,清原台一丁目
139996934,清原台二丁目
139996931,清原台三丁目
139996698,清原台四丁目
139996693,清原台五丁目
21777444,清原台六丁目
13999625,桑島町
139996719,越戸一丁目
1399967425,越戸二丁目
1399967434,越戸三丁目
1399967439,越戸四丁目
139996749,越戸町
1399974,古賀志町
139992769,五代一丁目
139992871,五代二丁目
139992793,五代三丁目
13999653,鐺山町
1399957592,駒生一丁目
1399957597,駒生二丁目
13999811,駒生町
139995824,材木町
139995578,幸町
1399958393,栄町
13999894,逆面町
13999435,鷺の谷町
1399958168,桜一丁目
139995819,桜二丁目
1399958183,桜三丁目
139995842,桜四丁目
1399958184,桜五丁目
13999976,下ケ橋町
139992768,さつき一丁目
139992763,さつき二丁目
139992739,さつき三丁目
13999536,さるやま町
1399959111,三番町
16333139,篠井町
1399949,下荒針町
1399992,下岡本町
13999439,下欠町
13999846,下金井町
13999832,下川俣町
139995592,下河原一丁目
1399955913,下河原町
13999562,下栗一丁目
13999538,下栗町
13999621,下桑島町
16333134,下小池町
16333317,下小倉町
13999286,下反町町
13999865,下田原町
13999541,下砥上町
139995859,下戸祭一丁目
139995858,下戸祭二丁目
13999681,下平出町
13999857,下横倉町
13999291,下横田町
1399956878,宿郷一丁目
1399956871,宿郷二丁目
139995689,宿郷三丁目
139995686,宿郷五丁目
139995681,城東一丁目
139995682,城東二丁目
139995267,城南一丁目
139995264,城南二丁目
139995237,城南三丁目
16333237,松風台
1399958299,昭和一丁目
139995853,昭和二丁目
139995861,昭和三丁目
13999946,白沢町
1399928519,新富町
139995581,新町一丁目
1399955587,新町二丁目
1399928512,末広一丁目
139992824,末広二丁目
139992882,雀の宮一丁目
139992887,雀の宮二丁目
139992881,雀の宮三丁目
139992873,雀の宮四丁目
139992854,雀の宮五丁目
139992849,雀の宮六丁目
139992844,雀の宮七丁目
139992883,雀宮町
13999533,砂田町
139995812,住吉町
13999834,関堀町
1399959149,千波町
1399958218,大寛一丁目
1399958212,大寛二丁目
139995256,台新田一丁目
139995255,台新田町
139992843,高砂町
13999887,高松町
13999866,宝井町
139995791,宝木町一丁目
139998124,宝木町二丁目
13999842,宝木本町
139995547,滝の原一丁目
139995544,滝の原二丁目
139995541,滝の原三丁目
139995575,滝谷町
13999659,竹下町
139995982,竹林町
13999737,田下町
13999726,田野町
139995831,中央一丁目
1399955979,中央二丁目
1399955988,中央三丁目
1399958326,中央五丁目
1399958324,中央本町
139995599,天神一丁目
139995596,天神二丁目
139995825,伝馬町
13999691,道場宿町
139992951,東谷町
13999547,砥上町
13999874,徳次郎町
139995848,戸祭一丁目
139995844,戸祭二丁目
139995872,戸祭三丁目
139995793,戸祭四丁目
139995888,戸祭台
139995882,戸祭町
139995856,戸祭元町
139998291,豊郷台一丁目
13999826,豊郷台二丁目
139998294,豊郷台三丁目
13999641,問屋町
139995841,中一の沢町
139995955,中今泉一丁目
139995952,中今泉二丁目
139995953,中今泉三丁目
139995961,中今泉四丁目
139995965,中今泉五丁目
13999825,長岡町
13999943,中岡本町
1399958332,中河原町
139996715,中久保一丁目
139996716,中久保二丁目
16333226,中里町
13999297,中島町
139995875,中戸祭一丁目
139995876,中戸祭町
1399959144,仲町
13999972,長峰町
1399958229,西一丁目
1399958223,西二丁目
1399955886,西三丁目
13999378,西刑部町
139995167,西川田一丁目
139995165,西川田二丁目
139995161,西川田三丁目
139995139,西川田四丁目
139995153,西川田五丁目
1399951357,西川田六丁目
139995136,西川田七丁目
1399951352,西川田東町
139995158,西川田本町一丁目
139995155,西川田本町二丁目
13999514,西川田本町三丁目
139995151,西川田本町四丁目
13999518,西川田町
139995128,西川田南一丁目
139995126,西川田南二丁目
1399959453,錦一丁目
1399959458,錦二丁目
139995948,錦三丁目
1399958162,西大寛一丁目
139995815,西大寛二丁目
139995747,西の宮一丁目
139995748,西の宮二丁目
139995587,西原一丁目
1399955848,西原二丁目
1399955843,西原三丁目
139995561,西原町
13999767,新里町
1399958335,二番町
139996936,野高谷町
13999819,野沢町
139992853,羽牛田町
139995892,八幡台
139995573,花園町
1399955915,花房一丁目
139995582,花房二丁目
1399955831,花房三丁目
1399955836,花房本町
1399958387,塙田一丁目
1399958382,塙田二丁目
1399958391,塙田三丁目
1399958398,塙田四丁目
139995862,塙田五丁目
1399958357,馬場通り一丁目
