townid,town
8145,字喜屋武
8159,字大度
81548,字伊原
8143,字束里
8155,字米須
81542,字山城
8414,西崎町五丁目
84154,西崎町三丁目
8147,字名城
816,字摩文仁
81833,字宇江城
8148,字小波蔵
8146,字福地
8157,字南波平
8173,字伊敷
8149,字糸洲
8182,字真壁
8186,字新垣
81751,潮崎町四丁目
81782,潮崎町二丁目
81781,潮崎町一丁目
81754,潮崎町三丁目
8176,字真栄里
8184,字国吉
8188,字大里
8179,字照屋
841531,西崎町二丁目
763,西崎町一丁目
8411,西崎町四丁目
84151,西崎二丁目
84124,西崎一丁目
8413,字兼城
841537,西崎六丁目
8416,字潮平
8189,字与座
84263,字豊原
8425,字座波
84281,字賀数
8419,字阿波根
84288,字北波平
81839,字真栄平
8452,字武富
81789,字糸満
84125,西川町
