townid,town
5955,桑原
812,大川瀬
5975,志手原
5945,高次
5981,香下
5951,山田
5986,木器
834,乙原
8315,小野
8313,市之瀬
8358,小柿
58724,上内神
58734,学園二丁目
5884,中内神
58818,ゆりのき台六丁目
58855,下内神
58834,けやき台六丁目
58861,下井沢
58957,加茂
58951,東野上
5893,福島
58699,大原
5977,尼寺
8131,つつじが丘南四丁目
829,母子
824,藍本
8283,上本庄
826,上青野
837,永沢寺
58553,さくら坂
58631,西山一丁目
5918,下田中
59176,寺村町
59174,対中町
59177,相生町
59171,八景町
58395,横山町
58386,南が丘二丁目
58398,南が丘一丁目
583883,武庫が丘一丁目
58623,西山二丁目
583888,武庫が丘二丁目
58385,狭間が丘一丁目
58387,武庫が丘三丁目
58379,狭間が丘二丁目
58378,狭間が丘五丁目
583743,狭間が丘三丁目
583748,狭間が丘四丁目
58299,弥生が丘二丁目
58297,弥生が丘三丁目
58532,弥生が丘五丁目
58531,弥生が丘四丁目
59412,中町
594159,高次一丁目
594153,駅前町
58636,中央町
59419,高次二丁目
59417,三輪一丁目
59441,三輪三丁目
58633,三田町
58632,屋敷町
58638,天神一丁目
58626,天神三丁目
58637,天神二丁目
58639,三輪二丁目
58666,三輪四丁目
58669,友が丘一丁目
58664,川除
58613,武庫が丘四丁目
58616,武庫が丘六丁目
586271,武庫が丘八丁目
586276,下深田
58612,武庫が丘五丁目
58615,武庫が丘七丁目
58611,弥生が丘一丁目
58533,弥生が丘六丁目
58614,富士が丘六丁目
58617,富士が丘五丁目
58536,富士が丘一丁目
58534,富士が丘二丁目
58529,富士が丘四丁目
58641,上深田
5856,すずかけ台一丁目
58526,富士が丘三丁目
58556,あかしあ台一丁目
58559,あかしあ台五丁目
58527,池尻
59449,三輪
5947,友が丘三丁目
5948,成谷
58696,友が丘二丁目
58649,貴志
58593,すずかけ台四丁目
58592,すずかけ台二丁目
58591,すずかけ台三丁目
58595,けやき台二丁目
5891,西野上
58833,けやき台三丁目
58597,けやき台四丁目
58585,あかしあ台四丁目
58581,あかしあ台三丁目
5854,あかしあ台二丁目
58823,けやき台五丁目
58589,けやき台一丁目
5857,ゆりのき台二丁目
58587,ゆりのき台一丁目
58824,ゆりのき台四丁目
58825,ゆりのき台五丁目
58483,学園八丁目
58491,学園七丁目
58494,学園六丁目
58814,ゆりのき台三丁目
58493,沢谷
58731,学園三丁目
58497,学園四丁目
58456,馬渡
58726,学園一丁目
58486,学園五丁目
5989,下槻瀬
8326,鈴鹿
8325,下里
8322,上槻瀬
833,波豆川
8328,酒井
8329,十倉
8352,田中
8356,布木
8369,川原
8367,末吉
58867,上井沢
58856,広沢
5889,宮脇
5888,広野
82223,大畑
82224,長坂
5875,テクノパーク
5887,溝口
8221,洞
8212,下相野
8136,つつじが丘南一丁目
81329,つつじが丘南二丁目
81325,つつじが丘南三丁目
81353,つつじが丘北一丁目
81324,つつじが丘北二丁目
81327,つつじが丘北三丁目
81352,つつじが丘北四丁目
8235,北浦
8236,末
8223,東山
8225,井ノ草
8214,上相野
8216,四ツ辻
8217,西相野
8238,下青野
8227,東本庄
825,須磨田
