townid,town
852,字旭
82,字歌越
851,字金浦
87,字北里
84987,字北浜
858,字久光
862,字共栄
89,字清川
881,字啓明
857,字幸和
64,字正修
67,字大成
865,字中央
83,字東野
854,字富士見
84946,字本町一丁目
849493,字本町二丁目
849495,字本町三丁目
849497,字本町四丁目
84981,字本町五丁目
8495,字本町六丁目
888,字丸松
