townid,town
18916,青山台
43172,あすか台
42396,あすか野北一丁目
42395,あすか野北二丁目
42394,あすか野北三丁目
43171,あすか野南一丁目
42368,あすか野南二丁目
43147,あすか野南三丁目
18927,有里町
4234,生駒台北
42351,生駒台南
18953,壱分町
18863,小倉寺町
18697,小瀬町
1944,乙田町
1885,鬼取町
43177,上町
42638,上町台
18974,軽井沢町
42236,北新町
4268,北田原町
43419,北大和一丁目
434249,北大和二丁目
43425,北大和三丁目
4344,北大和四丁目
43428,北大和五丁目
42371,喜里が丘一丁目
42293,喜里が丘二丁目
4226,喜里が丘三丁目
42355,小明町
42238,光陽台
1867,小平尾町
42327,桜ケ丘
18965,さつき台一丁目
18963,さつき台二丁目
43572,鹿ノ台北一丁目
43571,鹿ノ台北二丁目
43496,鹿ノ台北三丁目
43469,鹿ノ台西一丁目
43493,鹿ノ台西二丁目
43492,鹿ノ台西三丁目
43546,鹿ノ台東一丁目
43548,鹿ノ台東二丁目
43549,鹿ノ台東三丁目
43545,鹿ノ台南一丁目
43544,鹿ノ台南二丁目
43464,鹿畑町
426374,白庭台一丁目
426372,白庭台二丁目
42635,白庭台三丁目
42631,白庭台四丁目
42398,白庭台五丁目
42633,白庭台六丁目
18984,新旭ケ丘
42381,新生駒台
18914,大門町
4371,高山町
42316,谷田町
4225,俵口町
42326,辻町
18982,中菜畑一丁目
18958,中菜畑二丁目
18896,仲之町
18868,菜畑町
18975,西旭ケ丘
4262,西白庭台一丁目
42652,西白庭台二丁目
42653,西白庭台三丁目
1894,西菜畑町
1882,西畑町
42317,西松ケ丘
18695,萩の台
1868,萩の台一丁目
186918,萩の台二丁目
186911,萩の台三丁目
18692,萩の台四丁目
18667,萩の台五丁目
18921,萩原町
18979,東旭ケ丘
18997,東生駒一丁目
18993,東生駒二丁目
18967,東生駒三丁目
18969,東生駒四丁目
18991,東生駒月見町
42313,東新町
18994,東菜畑一丁目
18983,東菜畑二丁目
42318,東松ケ丘
18656,東山町
42694,ひかりが丘一丁目
42692,ひかりが丘二丁目
42695,ひかりが丘三丁目
1883,藤尾町
18977,本町
42373,松美台
43413,真弓一丁目
434241,真弓二丁目
43422,真弓三丁目
43188,真弓四丁目
43187,真弓南一丁目
431858,真弓南二丁目
43465,美鹿の台
18973,緑ケ丘
42384,南田原町
1971,南山手台
42312,元町一丁目
18899,元町二丁目
18895,門前町
18978,山崎新町
18988,山崎町
1893,翠光台
