townid,town
818237,泉中央南
818536,将監殿二丁目
818323,友愛町
815985,八乙女二丁目
818311,上谷刈六丁目
818235,上谷刈二丁目
815988,八乙女一丁目
815987,八乙女中央四丁目
817259,住吉台東二丁目
818275,高森八丁目
818378,将監殿一丁目
818299,将監六丁目
815859,虹の丘三丁目
8182987,将監十二丁目
816757,南光台東三丁目
8182984,将監十一丁目
818616,明石南四丁目
818611,将監殿三丁目
815978,八乙女中央一丁目
818532,将監殿四丁目
818315,八乙女中央二丁目
817257,住吉台西二丁目
818613,明石南三丁目
81499,南中山六丁目
815986,八乙女三丁目
818561,泉ケ丘一丁目
818615,明石南六丁目
818412,寺岡五丁目
818564,泉ケ丘二丁目
817319,館五丁目
815984,東黒松
8182322,上谷刈五丁目
815955,旭丘堤一丁目
818385,向陽台一丁目
818289,将監十三丁目
818236,上谷刈一丁目
818377,将監五丁目
818388,向陽台二丁目
818296,将監七丁目
818567,泉ケ丘三丁目
817268,住吉台東五丁目
818234,上谷刈三丁目
815979,八乙女中央五丁目
819147,永和台
817283,住吉台東三丁目
8182327,上谷刈四丁目
818387,明石南一丁目
818131,長命ケ丘東
8159624,南光台南一丁目
81727,住吉台西三丁目
818396,山の寺三丁目
8186129,明石南五丁目
818395,向陽台五丁目
8183973,向陽台四丁目
815883,虹の丘二丁目
818582,泉ケ丘五丁目
817255,住吉台西一丁目
8183978,向陽台三丁目
815976,黒松三丁目
818319,泉中央四丁目
8159623,南光台南二丁目
818348,将監二丁目
818516,北高森
818373,将監三丁目
818583,泉ケ丘四丁目
815972,黒松一丁目
817315,館六丁目
815997,八乙女四丁目
815975,黒松二丁目
815882,虹の丘四丁目
818292,将監九丁目
817264,住吉台東一丁目
818414,紫山三丁目
818349,将監一丁目
819143,松陵一丁目
818177,寺岡三丁目
818123,長命ケ丘二丁目
815952,南光台三丁目
818274,高森五丁目
817332,南中山四丁目
818622,明石南二丁目
81723,館二丁目
818194,高森一丁目
819157,松陵五丁目
818375,将監四丁目
818535,将監殿五丁目
816717,南光台南三丁目
818313,八乙女中央三丁目
818326,高玉町
815956,南光台四丁目
816746,南光台東二丁目
816744,南光台東一丁目
817325,北中山三丁目
815983,南光台五丁目
814986,南中山五丁目
815926,南光台一丁目
815957,旭丘堤二丁目
818411,寺岡四丁目
818135,加茂五丁目
81763,紫山四丁目
818523,桂四丁目
81729,住吉台東四丁目
818126,長命ケ丘一丁目
815991,南光台六丁目
818121,長命ケ丘五丁目
818346,泉中央三丁目
815788,長命ケ丘四丁目
818293,将監八丁目
818211,加茂四丁目
819145,松陵二丁目
81842,寺岡六丁目
818136,加茂三丁目
81489,館一丁目
818113,長命ケ丘六丁目
818432,高森三丁目
818617,大沢一丁目
815898,みずほ台
819156,鶴が丘四丁目
815929,南光台二丁目
81818,寺岡一丁目
818569,大沢三丁目
818431,高森二丁目
818344,泉中央二丁目
817336,北中山一丁目
81497,館七丁目
818522,桂三丁目
81918,松陵四丁目
818367,山の寺一丁目
817322,北中山四丁目
817281,住吉台西四丁目
818195,高森四丁目
818513,高森七丁目
818363,本田町
817317,館三丁目
8184191,紫山二丁目
818112,南中山三丁目
818361,天神沢一丁目
81855,明通四丁目
818563,大沢二丁目
818511,高森六丁目
81577,南中山二丁目
817334,北中山二丁目
818276,桂二丁目
819172,松陵三丁目
819142,歩坂町
815786,長命ケ丘三丁目
818368,天神沢二丁目
81822,加茂一丁目
815968,南光台七丁目
818285,桂一丁目
819152,鶴が丘三丁目
815892,虹の丘一丁目
818383,山の寺二丁目
81912,鶴が丘二丁目
818291,将監十丁目
81734,館四丁目
818341,泉中央一丁目
81844,紫山五丁目
815748,南中山一丁目
818213,加茂二丁目
81846,明通二丁目
8184199,紫山一丁目
81913,鶴が丘一丁目
818179,寺岡二丁目
81854,明通三丁目
818138,古内
815884,上谷刈
818517,明通一丁目
81735,小角
81835,市名坂
8186123,七北田
81824,野村
81677,松森
81736,実沢
81765,根白石
81719,西田中
8178,朴沢
7399,福岡
814984,西中山一丁目
814981,西中山二丁目
