townid,town
972,今
865,植房
948,大貫
919,毛成
891,神崎神宿
892,神崎本宿
973,高谷
947,郡
839,古原
867,小松
9447,四季の丘
8836,十三間戸
9452,新
941,武田
9444,立野
868,並木
866,藤の台
859,松崎
