townid,town
5815,大野
583,大森
588,北今ケ渕
5852,氷取
58426,城一丁目
58423,城二丁目
5818,城三丁目
58425,城四丁目
582,善光
5733,外善光
5846,大明神
5571,中
5841,中須
8246,西結
825,東結
82823,宝江
5731,牧
5859,南今ケ渕
5576,南條
594,森部
