townid,town
5842,字旭台
5815,字阿野呂
822,字雨煙別
582,字大井分
587,字北学田
5846,字杵臼
5761,字共和
585,字桜山
563,字滝下
586,字継立
5765,字中里
821,字鳩山
57913,朝日二丁目
57687,朝日三丁目
57684,朝日四丁目
597,字日出
5752,字富士
823,字本沢
564,字円山
5737,字三日月
583,字御園
559,字南角田
558,字南学田
5797,字森
5769,字湯地
5817,角田
57915,桜丘一丁目
57838,桜丘二丁目
5785,桜丘三丁目
57834,中央一丁目
57832,中央二丁目
57598,中央三丁目
57596,中央四丁目
57828,錦一丁目
57825,錦二丁目
57823,錦三丁目
5758,錦四丁目
57911,松風二丁目
57677,松風三丁目
57675,松風四丁目
