townid,town
8155274,川内明神横丁
8154788,臨済院
815531,大町一丁目
8154356,川内亀岡北裏丁
815516,川内大工町
8156739,東照宮二丁目
8154323,川内山屋敷
8155138,川内中ノ瀬町
815534,国分町一丁目
815499,菊田町
815717,吉成台一丁目
815486,貝ケ森二丁目
814962,中山吉成三丁目
814546,愛子東二丁目
815681,小松島一丁目
8156453,宮町二丁目
815654,小田原七丁目
8156179,花京院二丁目
815296,北目町
815678,台原七丁目
815519,川内澱橋通
815723,貝ケ森五丁目
815865,東勝山一丁目
8144644,愛子中央六丁目
814956,中山台一丁目
814697,南吉成七丁目
815646,小田原六丁目
815528,春日町
815582,通町一丁目
814934,南吉成四丁目
815781,川平五丁目
815618,花京院一丁目
815292,米ケ袋二丁目
814466,愛子東六丁目
8155272,川内川前丁
815736,荒巻本沢一丁目
81465,折立二丁目
8156459,宮町三丁目
8156433,小田原五丁目
814952,中山台四丁目
8156734,宮町五丁目
814983,中山台西
815537,一番町四丁目
8157631,川平一丁目
815533,中央三丁目
815822,あけぼの町
8144649,愛子中央一丁目
815526,国分町二丁目
815641,錦町二丁目
815377,中央四丁目
815671,梅田町
8154328,川内亀岡町
815535,一番町三丁目
814959,中山台三丁目
815863,北根二丁目
815867,双葉ケ丘二丁目
815816,荒巻中央
815644,上杉四丁目
815563,錦町一丁目
815536,中央二丁目
815289,片平一丁目
815551,支倉町
815711,国見ケ丘四丁目
815529,国分町三丁目
815864,北根四丁目
815862,藤松
815838,北根一丁目
814456,愛子中央五丁目
814641,栗生二丁目
814933,南吉成一丁目
814699,南吉成二丁目
814965,中山吉成二丁目
815498,貝ケ森六丁目
815832,台原二丁目
815657,福沢町
814562,栗生四丁目
815374,五橋一丁目
815658,中江一丁目
814621,折立五丁目
8152875,大手町
815757,中山九丁目
814554,愛子東一丁目
815294,米ケ袋一丁目
8155137,青葉山
815585,通町二丁目
815517,角五郎一丁目
815597,堤町一丁目
815594,昭和町
815814,荒巻本沢二丁目
814616,折立六丁目
815523,大町二丁目
814935,吉成三丁目
815679,小松島三丁目
81713,みやぎ台五丁目
815371,五橋二丁目
81449,愛子中央二丁目
815488,貝ケ森四丁目
815532,一番町二丁目
815552,木町通一丁目
815562,本町三丁目
814199,錦ケ丘二丁目
815567,上杉二丁目
814966,中山吉成一丁目
815815,荒巻本沢三丁目
815496,千代田町
8156431,宮町一丁目
815825,水の森一丁目
815841,桜ケ丘二丁目
81459,向田
814561,栗生五丁目
814967,中山台二丁目
815468,国見二丁目
814725,高野原四丁目
815674,台原六丁目
814563,栗生三丁目
815655,小田原八丁目
815728,中山三丁目
8155888,葉山町
815656,中江二丁目
8156861,高松二丁目
815861,鷺ケ森二丁目
8156868,高松三丁目
8156174,本町一丁目
8145662,落合一丁目
815827,水の森二丁目
815467,国見三丁目
814558,落合三丁目
815682,高松一丁目
815823,堤町二丁目
815464,八幡五丁目
8155882,青葉町
815648,宮町四丁目
8154894,貝ケ森三丁目
815569,上杉五丁目
815847,桜ケ丘四丁目
815291,米ケ袋三丁目
815599,台原四丁目
814194,錦ケ丘六丁目
815577,北山三丁目
815595,台原一丁目
815566,上杉三丁目
815652,小田原四丁目
815735,中山一丁目
815548,柏木三丁目
814615,西花苑二丁目
81473,高野原三丁目
8154893,貝ケ森一丁目
815766,桜ケ丘五丁目
814553,栗生六丁目
81479,みやぎ台四丁目
815768,桜ケ丘六丁目
815541,八幡一丁目
814932,南吉成三丁目
814556,落合六丁目
814873,みやぎ台一丁目
815565,上杉一丁目
815848,桜ケ丘三丁目
815556,二日町
815525,立町
814718,赤坂三丁目
815752,中山七丁目
814814,高野原二丁目
814549,愛子東三丁目
814551,栗生七丁目
815462,八幡三丁目
815737,中山五丁目
814196,錦ケ丘三丁目
815718,国見ケ丘二丁目
815581,木町
815743,中山八丁目
815555,木町通二丁目
815538,本町二丁目
815269,土樋一丁目
815493,子平町
814812,高野原一丁目
815544,八幡二丁目
815439,角五郎二丁目
815574,三条町
815676,東照宮一丁目
814624,折立四丁目
7359,ニッカ
815578,北山二丁目
815866,北根三丁目
8157637,桜ケ丘一丁目
815971,北根黒松
815713,国見ケ丘三丁目
814938,吉成二丁目
81442,錦ケ丘八丁目
814727,赤坂一丁目
815793,桜ケ丘八丁目
815689,小松島新堤
815545,柏木二丁目
815572,新坂町
815753,中山六丁目
815739,滝道
815612,中央一丁目
815558,柏木一丁目
814459,愛子中央三丁目
81587,桜ケ丘九丁目
815721,国見ケ丘六丁目
815298,一番町一丁目
815543,広瀬町
815719,国見ケ丘一丁目
815813,荒巻神明町
815943,旭ケ丘三丁目
815524,桜ケ岡公園
814547,愛子東四丁目
815546,星陵町
815729,中山四丁目
814564,落合五丁目
815687,小松島二丁目
8152871,川内追廻
814458,愛子中央四丁目
814963,吉成台二丁目
815591,堤通雨宮町
815836,台原三丁目
815491,国見四丁目
815677,台原五丁目
814197,錦ケ丘七丁目
814875,みやぎ台二丁目
81492,南吉成五丁目
814629,折立一丁目
815714,吉成一丁目
815465,八幡四丁目
815837,鷺ケ森一丁目
815852,東勝山二丁目
815285,花壇
814877,みやぎ台三丁目
815764,川平二丁目
815811,山手町
815946,旭ケ丘四丁目
814627,折立三丁目
814717,赤坂二丁目
815893,双葉ケ丘一丁目
815795,桜ケ丘七丁目
815492,国見一丁目
815912,旭ケ丘一丁目
815295,片平二丁目
815593,上杉六丁目
814469,愛子東五丁目
81468,南吉成六丁目
815514,川内元支倉
81418,錦ケ丘五丁目
815855,東勝山三丁目
8154357,川内三十人町
815734,中山二丁目
815458,国見五丁目
815843,水の森三丁目
8145667,落合二丁目
814642,西花苑一丁目
81427,錦ケ丘四丁目
8154786,国見ケ丘五丁目
815758,川平四丁目
815834,堤町三丁目
814559,落合四丁目
815286,霊屋下
815724,国見ケ丘七丁目
815587,北山一丁目
815919,旭ケ丘二丁目
815759,西勝山
81453,栗生一丁目
815921,小松島四丁目
814431,錦ケ丘九丁目
815451,八幡六丁目
815783,川平三丁目
815857,水の森四丁目
81544,八幡七丁目
814433,錦ケ丘一丁目
815917,台原森林公園
815473,国見六丁目
81527,川内
7367,熊ケ根
81463,郷六
81429,茂庭
81452,下愛子
81518,荒巻
7358,新川
7366,上愛子
738,作並
81485,芋沢
7397,大倉
