townid,town
8358,大字赤井
8343,大字小池
8639,大字小谷
8633,大字上陳
83879,大字木山
8377,大字古閑
8626,大字寺中
8344,大字島田
917,大字下陳
941,大字杉堂
83759,大字惣領
8634,大字田原
8388,大字辻の城
8622,大字寺迫
8355,大字砥川
8623,大字平田
83745,大字広崎
83755,大字福富
839,大字福原
8376,大字馬水
83878,大字宮園
83871,大字安永
