townid,town
3446,字大谷
3441,字開盛
34731,字柏丘
34451,字協成
3444,字清住
2693,字駒里
34713,字高園
2663,字常盤
2666,字豊坂
26692,字西富
3481,字日出
3448193,旭町
34738,字福野
26695,字北栄
3449,字穂波
34483,字実郷
2638,字美園
34456,字緑丘
34719,字弥生
344842,大町
344818,栄町
344813,末広町
3448191,仲町
344845,西幸町
34485,東幸町
34482,東町
344843,元町
34473,若富町
34476,若葉町
