townid,town
4961,大字松之木
5741,大字小作田
5716,大字中馬場
4926,大字上馬場
4697,八潮八丁目
4934,中央四丁目
54779,八潮二丁目
5478,八潮一丁目
4962,緑町三丁目
4935,中央三丁目
4953,緑町五丁目
4937,緑町四丁目
4696,八潮六丁目
4938,緑町二丁目
5475,八潮四丁目
54777,八潮三丁目
57142,中央二丁目
4963,緑町一丁目
4965,大字伊草
4928,大字柳之宮
4698,八潮七丁目
57148,中央一丁目
5447,大字大原
4995,大字新町
5444,大字垳
572,大字二丁目
4954,大字南後谷
4661,大字浮塚
4687,大字西袋
5745,大字鶴ケ曽根
4667,大字大曽根
573,大字木曽根
577,大字八條
5456,大字大瀬
5458,大瀬四丁目
5452,大字古新田
5472,八潮五丁目
5457,大瀬五丁目
5448,茜町一丁目
5491,大字伊勢野
5498,大字南川崎
5484,大瀬二丁目
5481,大瀬三丁目
5449,大瀬六丁目
5473,大瀬一丁目
