townid,town
3557,大字束原
2935,大字束松
347,大字坂本
3711,大字片門
3817,大字青木
3738,大字青津
3736,大字合川
3734,大字大上
3816,大字立川
3815,大字沼越
37318,大字八日沢
3725,大字見明
3716,大字高寺
349546,字石田甲
34986,字上四十石甲
3495993,字上口甲
349857,字下四十石甲
349856,字中四十石甲
349663,字川端丙
3498117,字舘ノ下甲
3497379,字大道甲
3494947,字上岩田甲
349578,字舘ノ内
34969,字下川前丙
3496826,字東上口甲
349753,字沼田甲
34971,字上柳田
3548,大字開津
3572,大字新開津
3469,大字五ノ併
3468,大字大沖
3464,大字樋島
345,大字勝大
3573,大字海老細
357411,字上川原古川通乙
357441,字福原前甲
357448,字福原前
3571,大字福原
349639,字川端乙
349635,字内新田乙
34953,字原道東甲
3493,大字羽林
357417,字東川前丙
3496674,字道下丙
3496677,字上沼ノ上丙
349659,字姥ケ下乙
349658,字上ノ台乙
349653,字台ノ下
349657,字窪畑乙
3496825,字上窪道北乙
3496498,字東屋敷添乙
3496494,字家ノ前乙
349673,字古市乙
3496756,字戌亥乙
349642,字小川原
349671,字北小川原乙
349569,字小川原甲
349672,字市中一番甲
3496755,字西ノ宮乙
349679,字墓ノ根丙
349568,字五反田甲
349595,字光明寺東甲
349597,字古屋敷甲
34991,字政所前丙
349688,字上口
34952,字曲田
3492,大字白狐
349594,字市中二番甲
349564,字五反田
349551,字石田
349591,字東南町裏甲
349558,字大堀川西甲
349581,字西南町裏甲
349588,字茶屋町甲
34983,字古町川尻
349544,字松ノ目
349571,字松ノ目甲
34946,字沢ノ目
349576,字市中三番甲
3498112,字舘ノ内甲
349495,字沢ノ目甲
349496,字市中四番甲
3494946,字北逆水甲
349738,字一丁田甲
349732,字市中新町甲
349756,字大道
349818,字舘ノ下
3497374,字中岡甲
34945,字逆水
34948,字中岩田
34947,字上堰堀向
34972,字惣六
349751,字稲荷塚
3489,字下堰堀向
3485,大字船杉
3482,大字牛川
3576,大字宮古
3578,大字五香
3577,大字金上
3812,大字御池田
3733,大字三谷
349855,字四十石
34997,大字中泉
37313,大字新舘
3723,大字塔寺
3487,大字気多宮
3761,大字宇内
3753,大字津尻
3758,大字長井
3495996,字白子甲
