townid,town
51445,赤島町
43698246,池田町
43962,猪之木町
43698278,江川町
51441,黄島町
436976,大荒町
43931,奥浦町
436915,小泊町
436955,上大津町
436937,上崎山町
43913,岐宿町川原
43925,岐宿町岐宿
43921,岐宿町楠原
43922,岐宿町河務
439267,岐宿町唐船ノ浦
436847,岐宿町中嶽
436841,岐宿町二本楠
4394,岐宿町姫島
43687,岐宿町松山
436865,高田町
436973,木場町
43689,籠淵町
43698228,紺屋町
43698167,幸町
43698276,栄町
4369812,坂の上一丁目
436956,下大津町
436962,下崎山町
4369855,新港町
4369819,末広町
4369498,大円寺町
43938,田ノ浦町
43675,玉之浦町荒川
436731,玉之浦町幾久山
43648,玉之浦町小川
436736,玉之浦町上の平
43644,玉之浦町大宝
435693,玉之浦町立谷
435697,玉之浦町玉之浦
43678,玉之浦町丹奈
43677,玉之浦町頓泊
43671,玉之浦町中須
43672,玉之浦町布浦
43698271,中央町
436945,堤町
43929,戸岐町
4365824,富江町狩立
4366,富江町黒島
43654,富江町黒瀬
43681,富江町繁敷
436559,富江町職人
43682,富江町田尾
436556,富江町岳
43656,富江町土取
4365829,富江町富江
43649,富江町長峰
436584,富江町松尾
436554,富江町山下
43657,富江町山手
436964,長手町
51745,奈留町浦
51747,奈留町大串
51746,奈留町泊
51749,奈留町船廻
43698166,錦町
43692,野々切町
436917,浜町
4369825,東浜町一丁目
43698268,東浜町二丁目
43698261,東浜町三丁目
43939,久賀町
43932,平蔵町
4369852,福江町
43698242,武家屋敷一丁目
43698224,武家屋敷二丁目
4369821,武家屋敷三丁目
43685,増田町
436984,松山町
4391451,三井楽町丑ノ浦
43915,三井楽町大川
439112,三井楽町貝津
43917,三井楽町柏
438,三井楽町嵯峨島
4391457,三井楽町塩水
43918,三井楽町高崎
439149,三井楽町嶽
439142,三井楽町波砂間
439118,三井楽町濱窄
43912,三井楽町濱ノ畔
439148,三井楽町渕ノ元
4369815,三尾野一丁目
43698161,三尾野二丁目
4369811,三尾野三丁目
4369493,三尾野町
436936,向町
51725,本窯町
436972,吉久木町
436867,吉田町
43963,蕨町
51724,伊福貴町
439262,岐宿町戸岐ノ首
