townid,town
81741,大字千塚
498557,都塚三丁目
81172,垣内六丁目
49889,曙川東二丁目
73611,高安町北七丁目
49722,志紀町三丁目
72292,植松町一丁目
49827,曙川東七丁目
729681,桜ヶ丘四丁目
73223,曙川東一丁目
73371,高安町南六丁目
729684,旭ヶ丘四丁目
75626,幸町一丁目
7345,南小阪合町四丁目
72174,跡部本町二丁目
72379,安中町七丁目
73473,南小阪合町一丁目
72788,末広町五丁目
49853,曙川東五丁目
49772,曙町四丁目
49752,天王寺屋五丁目
4848,木の本三丁目
49741,志紀町西四丁目
73474,青山町一丁目
7566,幸町五丁目
72277,春日町二丁目
75635,幸町二丁目
49885,都塚一丁目
75633,桂町三丁目
72285,植松町三丁目
73817,山本町二丁目
75656,幸町六丁目
73745,旭ヶ丘三丁目
73614,高安町北六丁目
49454,弓削町南三丁目
72414,跡部北の町三丁目
73377,高安町南七丁目
49468,志紀町南一丁目
49891,曙川東四丁目
49751,天王寺屋三丁目
49757,天王寺屋四丁目
49881,都塚二丁目
73617,高安町北五丁目
49723,天王寺屋七丁目
73876,上之島町南二丁目
48717,西木の本一丁目
7552,新家町四丁目
73844,山本町四丁目
49734,天王寺屋六丁目
71351,南亀井町五丁目
75653,幸町四丁目
72166,植松町八丁目
73497,小阪合町四丁目
75629,幸町三丁目
498556,曙川東六丁目
72869,山城町二丁目
76386,西高安町五丁目
81782,水越五丁目
72698,荘内町二丁目
72199,春日町三丁目
49814,大字二俣
7554,新家町八丁目
72279,植松町四丁目
73268,高安町南五丁目
72318,相生町三丁目
71387,亀井町三丁目
728771,佐堂町二丁目
49883,曙川東三丁目
71462,竹渕西五丁目
48712,西木の本二丁目
73825,東山本町二丁目
72226,南植松町一丁目
76184,桂町五丁目
73841,山本町三丁目
71388,亀井町二丁目
73295,高安町南三丁目
76152,長池町五丁目
73894,上之島町南五丁目
72795,佐堂町三丁目
73851,東山本町四丁目
72996,緑ヶ丘二丁目
71612,亀井町四丁目
73537,高安町北三丁目
73875,上之島町南一丁目
71371,南亀井町三丁目
73951,東町五丁目
72437,渋川町七丁目
73397,教興寺六丁目
735343,高安町北一丁目
76236,上之島町北六丁目
72242,永畑町三丁目
72679,東本町一丁目
76234,上之島町北四丁目
73561,東山本新町六丁目
73468,山本町南二丁目
49782,八尾木六丁目
71284,竹渕三丁目
73292,高安町南四丁目
72844,末広町三丁目
72697,荘内町一丁目
73566,東山本新町七丁目
735349,高安町北二丁目
76511,福万寺町四丁目
72866,北本町一丁目
72842,末広町一丁目
72526,安中町一丁目
72289,安中町四丁目
7537,山賀町一丁目
73774,緑ヶ丘三丁目
72147,太子堂五丁目
72792,末広町四丁目
72644,清水町二丁目
7266,高美町二丁目
73895,上之島町南六丁目
7246,渋川町六丁目
76244,福万寺町南二丁目
76543,福万寺町北四丁目
73556,東山本新町五丁目
72689,東本町五丁目
73559,東山本新町四丁目
75341,楠根町一丁目
4884,南木の本一丁目
71293,竹渕東二丁目
76544,福万寺町北三丁目
73896,上之島町南七丁目
76254,福万寺町南五丁目
73975,上尾町二丁目
72871,佐堂町一丁目
48999,曙町二丁目
72544,渋川町二丁目
73491,南小阪合町三丁目
75299,山賀町二丁目
73984,上尾町三丁目
73832,東山本町六丁目
73613,教興寺三丁目
75553,新家町六丁目
76315,上尾町五丁目
7619,福万寺町一丁目
71514,竹渕西一丁目
72137,南太子堂二丁目
72155,太子堂三丁目
72198,春日町四丁目
72136,南植松町五丁目
76235,上之島町北五丁目
76342,上尾町七丁目
73719,旭ヶ丘二丁目
4986,恩智南町一丁目
76245,福万寺町南三丁目
73297,高安町南二丁目
7655,福万寺町北六丁目
72541,渋川町三丁目
4976,東弓削二丁目
71516,竹渕五丁目
75354,萱振町六丁目
73974,上尾町一丁目
76324,上尾町六丁目
76246,福万寺町南四丁目
76541,福万寺町北二丁目
72867,山城町一丁目
7652,福万寺町北五丁目
73393,垣内五丁目
72582,栄町一丁目
72964,桜ヶ丘三丁目
72215,南植松町三丁目
71382,南亀井町一丁目
76517,福万寺町北一丁目
72454,南久宝寺三丁目
71368,跡部南の町一丁目
72333,曙町一丁目
72846,末広町二丁目
73583,東山本新町二丁目
49952,恩智南町五丁目
76314,上尾町四丁目
76266,福栄町三丁目
71389,亀井町一丁目
72214,南植松町四丁目
75552,新家町七丁目
73484,小阪合町二丁目
75297,新家町一丁目
72873,宮町二丁目
73885,上之島町南四丁目
84148,楽音寺三丁目
72138,南太子堂一丁目
49816,曙川東八丁目
75298,山賀町三丁目
73985,西高安町一丁目
73531,高安町南一丁目
7256,光南町二丁目
71362,跡部南の町二丁目
76416,高砂町二丁目
72643,松山町一丁目
73178,中田三丁目
71277,竹渕西二丁目
76138,山本町北四丁目
73489,小阪合町三丁目
7643,山本町北八丁目
48796,北木の本三丁目
72671,清水町一丁目
73819,東山本町三丁目
72514,渋川町五丁目
72258,植松町六丁目
75389,桂町一丁目
73171,八尾木北一丁目
72114,南太子堂五丁目
75367,小畑町一丁目
76256,福万寺町南六丁目
72248,植松町七丁目
73376,教興寺五丁目
71394,跡部本町四丁目
47936,西木の本三丁目
7373,西山本町二丁目
49776,曙町三丁目
76164,山本町北五丁目
47932,西木の本四丁目
73624,教興寺二丁目
49485,弓削町三丁目
72655,南本町三丁目
76352,西高安町三丁目
7255,栄町二丁目
73765,西山本町七丁目
72239,相生町二丁目
81778,水越四丁目
72687,東本町四丁目
8176,水越七丁目
49738,東弓削三丁目
73871,山本町五丁目
7335,垣内二丁目
73884,上之島町南三丁目
49798,八尾木東二丁目
72641,明美町一丁目
72425,跡部北の町一丁目
7319,中田五丁目
73796,山本町北一丁目
7336,垣内四丁目
4849,南木の本八丁目
72616,松山町二丁目
4898,東老原一丁目
8417,楽音寺四丁目
76514,福万寺町五丁目
72293,安中町五丁目
73133,大字八尾木
72185,太子堂一丁目
76277,福万寺町三丁目
7359,東山本新町三丁目
72912,東本町二丁目
7629,福栄町四丁目
4887,北木の本一丁目
72338,高美町七丁目
48917,田井中一丁目
72432,春日町一丁目
73717,旭ヶ丘一丁目
72591,光南町一丁目
75623,桂町二丁目
73678,東山本新町九丁目
7617,桂町六丁目
7119,竹渕西三丁目
73764,西山本町六丁目
73837,東山本町七丁目
7533,長池町一丁目
7378,堤町一丁目
72311,老原二丁目
8179,水越八丁目
72251,永畑町二丁目
48736,南木の本五丁目
75288,新家町三丁目
72614,明美町二丁目
7152,竹渕一丁目
76216,上之島町北二丁目
728779,美園町一丁目
73135,八尾木東一丁目
48799,北木の本二丁目
76268,福栄町二丁目
81412,黒谷三丁目
81174,黒谷四丁目
75343,萱振町四丁目
73413,中田一丁目
49958,恩智南町四丁目
72918,東本町三丁目
73482,南小阪合町二丁目
73447,青山町二丁目
72626,南本町五丁目
72939,桜ヶ丘二丁目
72937,桜ヶ丘一丁目
76345,上尾町八丁目
73379,教興寺四丁目
75617,山賀町四丁目
7274,北久宝寺三丁目
73116,八尾木二丁目
72374,安中町六丁目
73956,千塚一丁目
72579,東久宝寺一丁目
73942,東町三丁目
72538,陽光園一丁目
48919,田井中二丁目
71292,竹渕東三丁目
73464,南小阪合町五丁目
72899,山城町三丁目
76358,西高安町四丁目
72797,久宝園一丁目
76165,福万寺町南一丁目
73427,青山町五丁目
72415,跡部北の町二丁目
73756,西山本町五丁目
4846,太田新町二丁目
76128,長池町四丁目
75616,泉町二丁目
76271,福万寺町二丁目
71282,竹渕二丁目
75261,楠根町三丁目
73754,西山本町三丁目
75347,楠根町四丁目
84115,大竹四丁目
7281,東久宝寺二丁目
73949,東町六丁目
72517,渋川町四丁目
73943,東町四丁目
49462,志紀町南三丁目
72392,高美町五丁目
75539,山賀町五丁目
73713,小阪合町一丁目
72751,北久宝寺二丁目
73755,西山本町四丁目
49792,八尾木東三丁目
73249,柏村町一丁目
76427,高砂町四丁目
49713,志紀町二丁目
73183,八尾木北三丁目
73747,旭ヶ丘五丁目
72599,本町一丁目
75289,新家町二丁目
72824,本町四丁目
48997,天王寺屋一丁目
73941,東町二丁目
49779,八尾木三丁目
71395,跡部本町三丁目
84132,大竹八丁目
76325,西高安町二丁目
7263,高美町三丁目
76111,緑ヶ丘四丁目
72852,本町六丁目
8146,服部川九丁目
49737,東弓削一丁目
73545,山本町南六丁目
7391,東町一丁目
72977,北本町四丁目
73114,八尾木一丁目
71291,竹渕東四丁目
73693,服部川二丁目
72398,高美町四丁目
75538,山賀町六丁目
7364,高安町北四丁目
73665,郡川三丁目
73229,柏村町四丁目
72525,安中町二丁目
4984,都塚四丁目
76132,山本町北三丁目
72898,山城町四丁目
73798,山本町北二丁目
72858,宮町一丁目
73863,東山本町九丁目
76125,堤町三丁目
76189,山本町北七丁目
76183,山本町北六丁目
72344,相生町一丁目
76141,長池町三丁目
72154,太子堂四丁目
81875,神立三丁目
7334,垣内一丁目
7338,垣内三丁目
73187,中田四丁目
7636,大竹二丁目
48928,田井中三丁目
49898,恩智中町一丁目
8418,楽音寺五丁目
81775,水越三丁目
48793,北木の本四丁目
7247,久宝寺五丁目
72657,南本町二丁目
75561,新家町五丁目
48666,弓削町南一丁目
71616,北亀井町二丁目
73224,柏村町三丁目
76267,福栄町一丁目
75268,楠根町五丁目
73811,山本町一丁目
49817,大字東弓削
76157,小畑町四丁目
4825,太田八丁目
72571,渋川町一丁目
48921,田井中四丁目
4889,老原六丁目
7143,竹渕西四丁目
76428,高砂町五丁目
84146,楽音寺二丁目
7314,八尾木北四丁目
76122,堤町二丁目
81419,郡川四丁目
75643,泉町三丁目
49783,八尾木五丁目
72691,高美町一丁目
7276,東久宝寺三丁目
72178,跡部本町一丁目
72597,本町二丁目
75255,宮町六丁目
72532,陽光園二丁目
8144,郡川五丁目
72897,山城町五丁目
4992,神宮寺五丁目
71279,竹渕四丁目
8148,服部川七丁目
48732,南木の本六丁目
72888,宮町四丁目
73499,山本町南一丁目
72889,宮町三丁目
72164,東太子二丁目
72267,植松町二丁目
7357,山本町南四丁目
75321,萱振町三丁目
72194,東太子一丁目
73181,八尾木北二丁目
7312,八尾木四丁目
49947,恩智南町二丁目
7283,本町七丁目
49479,弓削町一丁目
81786,水越六丁目
72753,北久宝寺一丁目
72681,南本町一丁目
8185,神立二丁目
7238,南本町七丁目
75326,萱振町二丁目
72829,本町五丁目
75256,宮町五丁目
7343,中田二丁目
73631,教興寺七丁目
73477,若草町
73446,青山町三丁目
73546,山本町南五丁目
72652,南本町四丁目
73287,山本高安町二丁目
76279,福万寺町六丁目
7298,萱振町一丁目
7316,刑部三丁目
7637,上尾町九丁目
72224,南植松町二丁目
72349,安中町九丁目
72946,光町一丁目
8412,大竹六丁目
73588,東山本新町一丁目
72997,緑ヶ丘一丁目
72979,北本町三丁目
8421,神立六丁目
76287,福万寺町七丁目
72549,高町
75357,萱振町七丁目
73547,山本町南三丁目
7163,北亀井町一丁目
81877,神立四丁目
49745,天王寺屋二丁目
71531,竹渕東一丁目
75359,萱振町五丁目
7235,南本町八丁目
49493,二俣三丁目
8188,神立五丁目
7372,西山本町一丁目
73429,山本町南八丁目
71376,南亀井町二丁目
48722,木の本一丁目
81415,黒谷二丁目
72272,植松町五丁目
4819,太田四丁目
72184,太子堂二丁目
8184,神立一丁目
75263,楠根町二丁目
81771,水越二丁目
76289,福万寺町八丁目
76442,高砂町三丁目
8419,楽音寺七丁目
73666,郡川二丁目
73822,東山本町一丁目
72588,本町三丁目
7212,南太子堂三丁目
49718,志紀町一丁目
48731,南木の本七丁目
7622,上之島町北三丁目
72373,安中町八丁目
7512,久宝園三丁目
48759,南木の本三丁目
73282,柏村町二丁目
76148,小畑町三丁目
76214,上之島町北一丁目
72144,南太子堂六丁目
49496,二俣一丁目
71355,南亀井町四丁目
76417,高砂町一丁目
48667,西弓削一丁目
72486,久宝寺四丁目
72261,永畑町一丁目
72328,南本町九丁目
73699,服部川三丁目
4855,太田新町四丁目
72623,南本町六丁目
49483,志紀町南二丁目
48511,太田二丁目
7236,高美町六丁目
73864,東山本町八丁目
49826,神宮寺二丁目
48345,沼二丁目
8175,千塚三丁目
72458,南久宝寺二丁目
49475,弓削町二丁目
7539,桂町四丁目
48751,南木の本四丁目
7513,久宝園二丁目
72483,南久宝寺一丁目
73319,恩智北町三丁目
48974,老原三丁目
73627,教興寺一丁目
8149,服部川八丁目
75219,美園町二丁目
75218,美園町三丁目
4957,二俣二丁目
4827,太田五丁目
8416,楽音寺六丁目
73672,東山本新町八丁目
7352,山本高安町一丁目
73857,東山本町五丁目
7249,久宝寺一丁目
72116,南太子堂四丁目
7393,服部川五丁目
4852,太田新町五丁目
4896,志紀町西三丁目
76117,長池町二丁目
73156,八尾木北六丁目
72521,安中町三丁目
7399,水越一丁目
7271,久宝寺六丁目
49821,神宮寺一丁目
72232,老原五丁目
7272,久宝寺三丁目
72325,相生町四丁目
7639,楽音寺一丁目
4886,老原七丁目
72945,北本町二丁目
8142,黒谷六丁目
7273,久宝寺二丁目
4869,志紀町西二丁目
73638,黒谷一丁目
72427,龍華町一丁目
48513,太田一丁目
4843,太田新町三丁目
4997,恩智中町三丁目
75369,小畑町二丁目
8147,服部川四丁目
73277,刑部一丁目
7633,大竹一丁目
48721,木の本二丁目
48991,東老原二丁目
7368,服部川一丁目
73154,八尾木北五丁目
49453,志紀町南四丁目
73271,刑部二丁目
73317,恩智北町二丁目
84112,大竹三丁目
4991,神宮寺四丁目
73776,緑ヶ丘五丁目
4856,太田新町六丁目
7516,美園町四丁目
84142,大竹五丁目
73262,恩智北町一丁目
73417,青山町四丁目
8112,大字垣内
4893,志紀町西一丁目
4983,神宮寺三丁目
75387,泉町一丁目
4878,北木の本五丁目
4845,太田新町一丁目
48661,西弓削二丁目
8118,黒谷五丁目
4999,恩智中町五丁目
73245,刑部四丁目
4944,弓削町南二丁目
4998,恩智中町四丁目
4829,太田七丁目
4862,西弓削三丁目
4838,沼四丁目
8172,服部川六丁目
4769,大字木本
4853,太田新町七丁目
7351,山本町南七丁目
4881,南木の本九丁目
81744,千塚二丁目
4828,太田六丁目
8143,郡川六丁目
4861,太田新町九丁目
49944,恩智南町三丁目
4864,太田新町八丁目
7365,郡川一丁目
84137,大竹七丁目
4888,老原八丁目
48342,沼三丁目
4766,若林町一丁目
73312,恩智中町二丁目
4844,若林町二丁目
4885,老原九丁目
4894,老原四丁目
48976,老原一丁目
4876,南木の本二丁目
7295,光町二丁目
4987,大字都塚
4842,太田三丁目
7166,龍華町二丁目
8181,大字山畑
7321,大字刑部
4837,沼一丁目
7332,恩智北町四丁目
7165,北亀井町三丁目
4763,若林町三丁目
4818,太田九丁目
8127,大字郡川
8121,大字黒谷
7169,神武町
5771,大字神宮寺
4867,空港一丁目
7193,西久宝寺
8126,大字教興寺
4858,空港二丁目
819,大字神立
8426,大字楽音寺
815,大字服部川
5775,大字恩智
8182,大字大窪
