townid,town
1667,雁屋西町
252,緑風台
2472,中野一丁目
2473,中野二丁目
2457,南野三丁目
2713,岡山三丁目
2448,塚脇町
2487,岡山東二丁目
24449,楠公二丁目
2479,岡山東一丁目
2494,清滝新町
2475,中野三丁目
24494,南野四丁目
24447,楠公一丁目
2711,岡山五丁目
19331,砂二丁目
2445,南野一丁目
24498,南野五丁目
2722,岡山東四丁目
2471,中野新町
16986,砂一丁目
256,田原台一丁目
25335,田原台七丁目
2289,さつきヶ丘
2721,岡山東三丁目
16683,雁屋北町
16659,雁屋南町
16911,北出町
2447,米崎町
16689,江瀬美町
1692,美田町
27126,岡山四丁目
2477,岡山一丁目
264,田原台二丁目
19337,砂三丁目
16917,蔀屋本町
1659,二丁通町
2618,田原台三丁目
2297,田原台九丁目
1694,蔀屋新町
2539,田原台五丁目
27121,岡山二丁目
2458,南野六丁目
2617,田原台四丁目
2299,田原台八丁目
2454,南野二丁目
25337,田原台六丁目
1697,砂四丁目
2486,清滝中町
2474,中野本町
2489,岡山東五丁目
2499,大字岡山
254,大字逢阪
246,大字清瀧
243,大字南野
2286,大字上田原
255,大字下田原
16953,西中野一丁目
16959,西中野二丁目
16983,西中野三丁目
